* This is file ffperm5.dat and it contains the permutations for the determinant 
* \delta^{s1 s2 s3 s4 s5}_{s1 s2 s3 s4 s5} (327 lines).  The first two lines are skipped.
 1, 3, 7, 9,14,  1, 3, 7, 9,15,  1, 3, 7,10,12,  1, 3, 7,14,10,
 1, 3, 7,12,13,  1, 3, 7,15,12,  1, 3, 7,13,14,  1, 3, 7,14,15,
 1, 3, 8, 9,12,  1, 3, 8,15, 9,  1, 3, 8,12,10,  1, 3, 8,10,15,
 1, 3, 8,13,12,  1, 3, 8,12,15,  1, 3, 8,15,13,  1, 3, 9,10,12,
 1, 3, 9,15,10,  1, 3, 9,12,13,  1, 3, 9,14,12,  1, 3, 9,13,15,
 1, 3, 9,15,14,  1, 3,10,12,14,  1, 3,10,15,12,  1, 3,10,14,15,
 1, 3,12,13,14,  1, 3,12,15,13,  1, 3,12,14,15,  1, 3,13,15,14,
 1, 4, 5, 6, 7,  1, 4, 5, 8, 6,  1, 4, 5, 6,11,  1, 4, 5,13, 6,
 1, 4, 5, 7, 8,  1, 4, 5,11, 7,  1, 4, 5, 7,12,  1, 4, 5, 7,13,
 1, 4, 5,15, 7,  1, 4, 5,12, 8,  1, 4, 5, 8,15,  1, 4, 5,11,12,
 1, 4, 5,15,11,  1, 4, 5,12,13,  1, 4, 5,13,15,  1, 4, 6, 7, 9,
 1, 4, 6,10, 7,  1, 4, 6, 7,13,  1, 4, 6,15, 7,  1, 4, 6, 9, 8,
 1, 4, 6, 8,10,  1, 4, 6,13, 8,  1, 4, 6, 8,15,  1, 4, 6,11, 9,
 1, 4, 6, 9,13,  1, 4, 6,10,11,  1, 4, 6,13,10,  1, 4, 6,11,13,
 1, 4, 6,15,11,  1, 4, 6,13,15,  1, 4, 7, 8, 9,  1, 4, 7,10, 8,
 1, 4, 7, 8,13,  1, 4, 7,15, 8,  1, 4, 7, 9,11,  1, 4, 7,12, 9,
 1, 4, 7,13, 9,  1, 4, 7, 9,15,  1, 4, 7,11,10,  1, 4, 7,10,12,
 1, 4, 7,10,13,  1, 4, 7,15,10,  1, 4, 7,13,11,  1, 4, 7,11,15,
 1, 4, 7,12,13,  1, 4, 7,15,12,  1, 4, 8, 9,12,  1, 4, 8,15, 9,
 1, 4, 8,12,10,  1, 4, 8,10,15,  1, 4, 8,13,12,  1, 4, 8,12,15,
 1, 4, 8,15,13,  1, 4, 9,11,12,  1, 4, 9,15,11,  1, 4, 9,12,13,
 1, 4, 9,13,15,  1, 4,10,12,11,  1, 4,10,11,15,  1, 4,10,13,12,
 1, 4,10,15,13,  1, 4,11,12,13,  1, 4,11,15,12,  1, 4,11,13,15,
 1, 4,12,15,13,  1, 5, 6, 8, 7,  1, 5, 6, 7, 9,  1, 5, 6,12, 7,
 1, 5, 6, 7,14,  1, 5, 6, 9, 8,  1, 5, 6, 8,11,  1, 5, 6, 8,12,
 1, 5, 6,13, 8,  1, 5, 6,14, 8,  1, 5, 6,11, 9,  1, 5, 6, 9,13,
 1, 5, 6,12,11,  1, 5, 6,11,14,  1, 5, 6,13,12,  1, 5, 6,14,13,
 1, 5, 7, 8, 9,  1, 5, 7,11, 8,  1, 5, 7, 8,13,  1, 5, 7, 8,14,
 1, 5, 7,15, 8,  1, 5, 7, 9,11,  1, 5, 7,12, 9,  1, 5, 7,13, 9,
 1, 5, 7, 9,15,  1, 5, 7,11,12,  1, 5, 7,14,11,  1, 5, 7,12,13,
 1, 5, 7,12,14,  1, 5, 7,15,12,  1, 5, 7,13,14,  1, 5, 7,14,15,
 1, 5, 8, 9,12,  1, 5, 8,15, 9,  1, 5, 8,12,11,  1, 5, 8,11,15,
 1, 5, 8,13,12,  1, 5, 8,14,12,  1, 5, 8,12,15,  1, 5, 8,15,13,
 1, 5, 8,15,14,  1, 5, 9,11,12,  1, 5, 9,15,11,  1, 5, 9,12,13,
 1, 5, 9,13,15,  1, 5,11,12,14,  1, 5,11,15,12,  1, 5,11,14,15,
 1, 5,12,13,14,  1, 5,12,15,13,  1, 5,13,15,14,  1, 6, 7, 8, 9,
 1, 6, 7,10, 8,  1, 6, 7, 8,13,  1, 6, 7,15, 8,  1, 6, 7, 9,10,
 1, 6, 7,12, 9,  1, 6, 7,13, 9,  1, 6, 7, 9,14,  1, 6, 7, 9,15,
 1, 6, 7,10,12,  1, 6, 7,14,10,  1, 6, 7,12,13,  1, 6, 7,15,12,
 1, 6, 7,13,14,  1, 6, 7,14,15,  1, 6, 8,10, 9,  1, 6, 8, 9,11,
 1, 6, 8, 9,12,  1, 6, 8,14, 9,  1, 6, 8,15, 9,  1, 6, 8,11,10,
 1, 6, 8,12,10,  1, 6, 8,10,13,  1, 6, 8,10,14,  1, 6, 8,13,11,
 1, 6, 8,11,15,  1, 6, 8,13,12,  1, 6, 8,12,15,  1, 6, 8,14,13,
 1, 6, 8,15,13,  1, 6, 8,15,14,  1, 6, 9,10,11,  1, 6, 9,13,10,
 1, 6, 9,11,12,  1, 6, 9,11,13,  1, 6, 9,14,11,  1, 6, 9,15,11,
 1, 6, 9,12,13,  1, 6, 9,13,14,  1, 6, 9,13,15,  1, 6,10,12,11,
 1, 6,10,11,14,  1, 6,10,13,12,  1, 6,10,14,13,  1, 6,11,12,13,
 1, 6,11,15,12,  1, 6,11,13,14,  1, 6,11,14,15,  1, 6,12,15,13,
 1, 6,13,15,14,  1, 7, 8, 9,10,  1, 7, 8,11, 9,  1, 7, 8, 9,14,
 1, 7, 8,10,11,  1, 7, 8,13,10,  1, 7, 8,14,10,  1, 7, 8,10,15,
 1, 7, 8,11,13,  1, 7, 8,15,11,  1, 7, 8,13,14,  1, 7, 8,14,15,
 1, 7, 9,11,10,  1, 7, 9,10,12,  1, 7, 9,10,13,  1, 7, 9,15,10,
 1, 7, 9,12,11,  1, 7, 9,13,11,  1, 7, 9,11,14,  1, 7, 9,11,15,
 1, 7, 9,14,12,  1, 7, 9,14,13,  1, 7, 9,15,14,  1, 7,10,11,12,
 1, 7,10,14,11,  1, 7,10,12,13,  1, 7,10,12,14,  1, 7,10,15,12,
 1, 7,10,13,14,  1, 7,10,14,15,  1, 7,11,13,12,  1, 7,11,12,15,
 1, 7,11,14,13,  1, 7,11,15,14,  1, 7,12,13,14,  1, 7,12,14,15,
 1, 8, 9,12,10,  1, 8, 9,10,15,  1, 8, 9,11,12,  1, 8, 9,15,11,
 1, 8, 9,12,14,  1, 8, 9,14,15,  1, 8,10,12,11,  1, 8,10,11,15,
 1, 8,10,13,12,  1, 8,10,14,12,  1, 8,10,12,15,  1, 8,10,15,13,
 1, 8,10,15,14,  1, 8,11,12,13,  1, 8,11,15,12,  1, 8,11,13,15,
 1, 8,12,14,13,  1, 8,12,15,14,  1, 8,13,14,15,  1, 9,10,11,12,
 1, 9,10,15,11,  1, 9,10,12,13,  1, 9,10,13,15,  1, 9,11,13,12,
 1, 9,11,12,14,  1, 9,11,15,13,  1, 9,11,14,15,  1, 9,12,13,14,
 1, 9,13,15,14,  1,10,11,14,12,  1,10,11,12,15,  1,10,11,15,14,
 1,10,12,14,13,  1,10,12,13,15,  1,10,13,14,15,  1,11,12,13,14,
 1,11,12,15,13,  1,11,12,14,15,  1,11,13,15,14,  1,12,13,14,15,
 2, 3, 4, 6, 5,  2, 3, 4, 5,10,  2, 3, 4,11, 5,  2, 3, 4, 5,14,
 2, 3, 4, 6, 9,  2, 3, 4,10, 6,  2, 3, 4, 6,13,  2, 3, 4,15, 6,
 2, 3, 4, 9,10,  2, 3, 4,11, 9,  2, 3, 4, 9,14,  2, 3, 4,10,11,
 2, 3, 4,13,10,  2, 3, 4,14,10,  2, 3, 4,10,15,  2, 3, 4,11,13,
 2, 3, 4,15,11,  2, 3, 4,13,14,  2, 3, 4,14,15,  2, 3, 5, 8, 6,
 2, 3, 5, 6, 9,  2, 3, 5,12, 6,  2, 3, 5, 6,14,  2, 3, 5,10, 8,
 2, 3, 5, 8,11,  2, 3, 5,14, 8,  2, 3, 5, 9,10,  2, 3, 5,11, 9,
 2, 3, 5, 9,14,  2, 3, 5,10,12,  2, 3, 5,14,10,  2, 3, 5,12,11,
 2, 3, 5,11,14,  2, 3, 5,14,12,  2, 3, 6, 9, 8,  2, 3, 6, 8,10,
 2, 3, 6,13, 8,  2, 3, 6, 8,15,  2, 3, 6,10, 9,  2, 3, 6, 9,12,
 2, 3, 6, 9,13,  2, 3, 6,14, 9,  2, 3, 6,15, 9,  2, 3, 6,12,10,
 2, 3, 6,10,14,  2, 3, 6,13,12,  2, 3, 6,12,15,  2, 3, 6,14,13,
 2, 3, 6,15,14,  2, 3, 8, 9,10,  2, 3, 8,11, 9,  2, 3, 8, 9,14,
 2, 3, 8,10,11,  2, 3, 8,13,10,  2, 3, 8,14,10,  2, 3, 8,10,15,
 2, 3, 8,11,13,  2, 3, 8,15,11,  2, 3, 8,13,14,  2, 3, 8,14,15,
 2, 3, 9,11,10,  2, 3, 9,10,12,  2, 3, 9,10,13,  2, 3, 9,15,10,
 2, 3, 9,12,11,  2, 3, 9,13,11,  2, 3, 9,11,14,  2, 3, 9,11,15,
 2, 3, 9,14,12,  2, 3, 9,14,13,  2, 3, 9,15,14,  2, 3,10,11,12,
 2, 3,10,14,11,  2, 3,10,12,13,  2, 3,10,12,14,  2, 3,10,15,12,
 2, 3,10,13,14,  2, 3,10,14,15,  2, 3,11,13,12,  2, 3,11,12,15,
 2, 3,11,14,13,  2, 3,11,15,14,  2, 3,12,13,14,  2, 3,12,14,15,
 2, 4, 5, 6, 7,  2, 4, 5, 8, 6,  2, 4, 5, 6,11,  2, 4, 5,13, 6,
 2, 4, 5, 7,10,  2, 4, 5,11, 7,  2, 4, 5, 7,14,  2, 4, 5,10, 8,
 2, 4, 5, 8,11,  2, 4, 5,14, 8,  2, 4, 5,11,10,  2, 4, 5,10,13,
 2, 4, 5,13,11,  2, 4, 5,11,14,  2, 4, 5,14,13,  2, 4, 6, 7, 9,
 2, 4, 6,10, 7,  2, 4, 6, 7,13,  2, 4, 6,15, 7,  2, 4, 6, 9, 8,
 2, 4, 6, 8,10,  2, 4, 6,13, 8,  2, 4, 6, 8,15,  2, 4, 6,11, 9,
 2, 4, 6, 9,13,  2, 4, 6,10,11,  2, 4, 6,13,10,  2, 4, 6,11,13,
 2, 4, 6,15,11,  2, 4, 6,13,15,  2, 4, 7,10, 9,  2, 4, 7, 9,11,
 2, 4, 7,14, 9,  2, 4, 7,11,10,  2, 4, 7,10,13,  2, 4, 7,10,14,
 2, 4, 7,15,10,  2, 4, 7,13,11,  2, 4, 7,11,15,  2, 4, 7,14,13,
 2, 4, 7,15,14,  2, 4, 8, 9,10,  2, 4, 8,11, 9,  2, 4, 8, 9,14,
 2, 4, 8,10,11,  2, 4, 8,13,10,  2, 4, 8,14,10,  2, 4, 8,10,15,
 2, 4, 8,11,13,  2, 4, 8,15,11,  2, 4, 8,13,14,  2, 4, 8,14,15,
 2, 4, 9,11,10,  2, 4, 9,10,13,  2, 4, 9,13,11,  2, 4, 9,11,14,
 2, 4, 9,14,13,  2, 4,10,14,11,  2, 4,10,11,15,  2, 4,10,13,14,
 2, 4,10,15,13,  2, 4,11,14,13,  2, 4,11,13,15,  2, 4,11,15,14,
 2, 4,13,14,15,  2, 5, 6, 8, 7,  2, 5, 6, 7, 9,  2, 5, 6,12, 7,
 2, 5, 6, 7,14,  2, 5, 6, 9, 8,  2, 5, 6, 8,11,  2, 5, 6, 8,12,
 2, 5, 6,13, 8,  2, 5, 6,14, 8,  2, 5, 6,11, 9,  2, 5, 6, 9,13,
 2, 5, 6,12,11,  2, 5, 6,11,14,  2, 5, 6,13,12,  2, 5, 6,14,13,
 2, 5, 7, 8,10,  2, 5, 7,11, 8,  2, 5, 7, 8,14,  2, 5, 7,10, 9,
 2, 5, 7, 9,11,  2, 5, 7,14, 9,  2, 5, 7,12,10,  2, 5, 7,10,14,
 2, 5, 7,11,12,  2, 5, 7,14,11,  2, 5, 7,12,14,  2, 5, 8, 9,10,
 2, 5, 8,11, 9,  2, 5, 8, 9,14,  2, 5, 8,10,11,  2, 5, 8,10,12,
 2, 5, 8,13,10,  2, 5, 8,14,10,  2, 5, 8,12,11,  2, 5, 8,11,13,
 2, 5, 8,14,12,  2, 5, 8,13,14,  2, 5, 9,11,10,  2, 5, 9,10,13,
 2, 5, 9,13,11,  2, 5, 9,11,14,  2, 5, 9,14,13,  2, 5,10,11,12,
 2, 5,10,14,11,  2, 5,10,12,13,  2, 5,10,13,14,  2, 5,11,13,12,
 2, 5,11,12,14,  2, 5,11,14,13,  2, 5,12,13,14,  2, 6, 7, 8, 9,
 2, 6, 7,10, 8,  2, 6, 7, 8,13,  2, 6, 7,15, 8,  2, 6, 7, 9,10,
 2, 6, 7,12, 9,  2, 6, 7,13, 9,  2, 6, 7, 9,14,  2, 6, 7, 9,15,
 2, 6, 7,10,12,  2, 6, 7,14,10,  2, 6, 7,12,13,  2, 6, 7,15,12,
 2, 6, 7,13,14,  2, 6, 7,14,15,  2, 6, 8,10, 9,  2, 6, 8, 9,11,
 2, 6, 8, 9,12,  2, 6, 8,14, 9,  2, 6, 8,15, 9,  2, 6, 8,11,10,
 2, 6, 8,12,10,  2, 6, 8,10,13,  2, 6, 8,10,14,  2, 6, 8,13,11,
 2, 6, 8,11,15,  2, 6, 8,13,12,  2, 6, 8,12,15,  2, 6, 8,14,13,
 2, 6, 8,15,13,  2, 6, 8,15,14,  2, 6, 9,10,11,  2, 6, 9,13,10,
 2, 6, 9,11,12,  2, 6, 9,11,13,  2, 6, 9,14,11,  2, 6, 9,15,11,
 2, 6, 9,12,13,  2, 6, 9,13,14,  2, 6, 9,13,15,  2, 6,10,12,11,
 2, 6,10,11,14,  2, 6,10,13,12,  2, 6,10,14,13,  2, 6,11,12,13,
 2, 6,11,15,12,  2, 6,11,13,14,  2, 6,11,14,15,  2, 6,12,15,13,
 2, 6,13,15,14,  2, 7, 8, 9,10,  2, 7, 8,11, 9,  2, 7, 8, 9,14,
 2, 7, 8,10,11,  2, 7, 8,13,10,  2, 7, 8,14,10,  2, 7, 8,10,15,
 2, 7, 8,11,13,  2, 7, 8,15,11,  2, 7, 8,13,14,  2, 7, 8,14,15,
 2, 7, 9,11,10,  2, 7, 9,10,12,  2, 7, 9,10,13,  2, 7, 9,15,10,
 2, 7, 9,12,11,  2, 7, 9,13,11,  2, 7, 9,11,14,  2, 7, 9,11,15,
 2, 7, 9,14,12,  2, 7, 9,14,13,  2, 7, 9,15,14,  2, 7,10,11,12,
 2, 7,10,14,11,  2, 7,10,12,13,  2, 7,10,12,14,  2, 7,10,15,12,
 2, 7,10,13,14,  2, 7,10,14,15,  2, 7,11,13,12,  2, 7,11,12,15,
 2, 7,11,14,13,  2, 7,11,15,14,  2, 7,12,13,14,  2, 7,12,14,15,
 2, 8, 9,12,10,  2, 8, 9,10,15,  2, 8, 9,11,12,  2, 8, 9,15,11,
 2, 8, 9,12,14,  2, 8, 9,14,15,  2, 8,10,12,11,  2, 8,10,11,15,
 2, 8,10,13,12,  2, 8,10,14,12,  2, 8,10,12,15,  2, 8,10,15,13,
 2, 8,10,15,14,  2, 8,11,12,13,  2, 8,11,15,12,  2, 8,11,13,15,
 2, 8,12,14,13,  2, 8,12,15,14,  2, 8,13,14,15,  2, 9,10,11,12,
 2, 9,10,15,11,  2, 9,10,12,13,  2, 9,10,13,15,  2, 9,11,13,12,
 2, 9,11,12,14,  2, 9,11,15,13,  2, 9,11,14,15,  2, 9,12,13,14,
 2, 9,13,15,14,  2,10,11,14,12,  2,10,11,12,15,  2,10,11,15,14,
 2,10,12,14,13,  2,10,12,13,15,  2,10,13,14,15,  2,11,12,13,14,
 2,11,12,15,13,  2,11,12,14,15,  2,11,13,15,14,  2,12,13,14,15,
 3, 4, 5, 6, 7,  3, 4, 5,10, 6,  3, 4, 5, 6,11,  3, 4, 5, 6,12,
 3, 4, 5,14, 6,  3, 4, 5,15, 6,  3, 4, 5, 7,10,  3, 4, 5,11, 7,
 3, 4, 5, 7,14,  3, 4, 5,12,10,  3, 4, 5,10,15,  3, 4, 5,11,12,
 3, 4, 5,15,11,  3, 4, 5,12,14,  3, 4, 5,14,15,  3, 4, 6, 7, 9,
 3, 4, 6,10, 7,  3, 4, 6, 7,13,  3, 4, 6,15, 7,  3, 4, 6, 9,10,
 3, 4, 6,11, 9,  3, 4, 6,12, 9,  3, 4, 6, 9,14,  3, 4, 6, 9,15,
 3, 4, 6,10,11,  3, 4, 6,10,12,  3, 4, 6,13,10,  3, 4, 6,14,10,
 3, 4, 6,11,13,  3, 4, 6,15,11,  3, 4, 6,12,13,  3, 4, 6,15,12,
 3, 4, 6,13,14,  3, 4, 6,13,15,  3, 4, 6,14,15,  3, 4, 7,10, 9,
 3, 4, 7, 9,11,  3, 4, 7,14, 9,  3, 4, 7,11,10,  3, 4, 7,10,13,
 3, 4, 7,10,14,  3, 4, 7,15,10,  3, 4, 7,13,11,  3, 4, 7,11,15,
 3, 4, 7,14,13,  3, 4, 7,15,14,  3, 4, 9,12,10,  3, 4, 9,10,15,
 3, 4, 9,11,12,  3, 4, 9,15,11,  3, 4, 9,12,14,  3, 4, 9,14,15,
 3, 4,10,12,11,  3, 4,10,11,15,  3, 4,10,13,12,  3, 4,10,14,12,
 3, 4,10,12,15,  3, 4,10,15,13,  3, 4,10,15,14,  3, 4,11,12,13,
 3, 4,11,15,12,  3, 4,11,13,15,  3, 4,12,14,13,  3, 4,12,15,14,
 3, 4,13,14,15,  3, 5, 6, 8, 7,  3, 5, 6, 7, 9,  3, 5, 6,12, 7,
 3, 5, 6, 7,14,  3, 5, 6,10, 8,  3, 5, 6, 8,11,  3, 5, 6, 8,12,
 3, 5, 6,14, 8,  3, 5, 6,15, 8,  3, 5, 6, 9,10,  3, 5, 6,11, 9,
 3, 5, 6,12, 9,  3, 5, 6, 9,14,  3, 5, 6, 9,15,  3, 5, 6,10,12,
 3, 5, 6,14,10,  3, 5, 6,12,11,  3, 5, 6,11,14,  3, 5, 6,15,12,
 3, 5, 6,14,15,  3, 5, 7, 8,10,  3, 5, 7,11, 8,  3, 5, 7, 8,14,
 3, 5, 7,10, 9,  3, 5, 7, 9,11,  3, 5, 7,14, 9,  3, 5, 7,12,10,
 3, 5, 7,10,14,  3, 5, 7,11,12,  3, 5, 7,14,11,  3, 5, 7,12,14,
 3, 5, 8,10,12,  3, 5, 8,15,10,  3, 5, 8,12,11,  3, 5, 8,11,15,
 3, 5, 8,14,12,  3, 5, 8,15,14,  3, 5, 9,12,10,  3, 5, 9,10,15,
 3, 5, 9,11,12,  3, 5, 9,15,11,  3, 5, 9,12,14,  3, 5, 9,14,15,
 3, 5,10,14,12,  3, 5,10,12,15,  3, 5,10,15,14,  3, 5,11,12,14,
 3, 5,11,15,12,  3, 5,11,14,15,  3, 5,12,15,14,  3, 6, 7, 8, 9,
 3, 6, 7,10, 8,  3, 6, 7, 8,13,  3, 6, 7,15, 8,  3, 6, 7, 9,10,
 3, 6, 7,12, 9,  3, 6, 7,13, 9,  3, 6, 7, 9,14,  3, 6, 7, 9,15,
 3, 6, 7,10,12,  3, 6, 7,14,10,  3, 6, 7,12,13,  3, 6, 7,15,12,
 3, 6, 7,13,14,  3, 6, 7,14,15,  3, 6, 8,10, 9,  3, 6, 8, 9,11,
 3, 6, 8, 9,12,  3, 6, 8,14, 9,  3, 6, 8,15, 9,  3, 6, 8,11,10,
 3, 6, 8,12,10,  3, 6, 8,10,13,  3, 6, 8,10,14,  3, 6, 8,13,11,
 3, 6, 8,11,15,  3, 6, 8,13,12,  3, 6, 8,12,15,  3, 6, 8,14,13,
 3, 6, 8,15,13,  3, 6, 8,15,14,  3, 6, 9,10,11,  3, 6, 9,13,10,
 3, 6, 9,11,12,  3, 6, 9,11,13,  3, 6, 9,14,11,  3, 6, 9,15,11,
 3, 6, 9,12,13,  3, 6, 9,13,14,  3, 6, 9,13,15,  3, 6,10,12,11,
 3, 6,10,11,14,  3, 6,10,13,12,  3, 6,10,14,13,  3, 6,11,12,13,
 3, 6,11,15,12,  3, 6,11,13,14,  3, 6,11,14,15,  3, 6,12,15,13,
 3, 6,13,15,14,  3, 7, 8, 9,10,  3, 7, 8,11, 9,  3, 7, 8, 9,14,
 3, 7, 8,10,11,  3, 7, 8,13,10,  3, 7, 8,14,10,  3, 7, 8,10,15,
 3, 7, 8,11,13,  3, 7, 8,15,11,  3, 7, 8,13,14,  3, 7, 8,14,15,
 3, 7, 9,11,10,  3, 7, 9,10,12,  3, 7, 9,10,13,  3, 7, 9,15,10,
 3, 7, 9,12,11,  3, 7, 9,13,11,  3, 7, 9,11,14,  3, 7, 9,11,15,
 3, 7, 9,14,12,  3, 7, 9,14,13,  3, 7, 9,15,14,  3, 7,10,11,12,
 3, 7,10,14,11,  3, 7,10,12,13,  3, 7,10,12,14,  3, 7,10,15,12,
 3, 7,10,13,14,  3, 7,10,14,15,  3, 7,11,13,12,  3, 7,11,12,15,
 3, 7,11,14,13,  3, 7,11,15,14,  3, 7,12,13,14,  3, 7,12,14,15,
 3, 8, 9,12,10,  3, 8, 9,10,15,  3, 8, 9,11,12,  3, 8, 9,15,11,
 3, 8, 9,12,14,  3, 8, 9,14,15,  3, 8,10,12,11,  3, 8,10,11,15,
 3, 8,10,13,12,  3, 8,10,14,12,  3, 8,10,12,15,  3, 8,10,15,13,
 3, 8,10,15,14,  3, 8,11,12,13,  3, 8,11,15,12,  3, 8,11,13,15,
 3, 8,12,14,13,  3, 8,12,15,14,  3, 8,13,14,15,  3, 9,10,11,12,
 3, 9,10,15,11,  3, 9,10,12,13,  3, 9,10,13,15,  3, 9,11,13,12,
 3, 9,11,12,14,  3, 9,11,15,13,  3, 9,11,14,15,  3, 9,12,13,14,
 3, 9,13,15,14,  3,10,11,14,12,  3,10,11,12,15,  3,10,11,15,14,
 3,10,12,14,13,  3,10,12,13,15,  3,10,13,14,15,  3,11,12,13,14,
 3,11,12,15,13,  3,11,12,14,15,  3,11,13,15,14,  3,12,13,14,15,
 4, 5, 6, 8, 7,  4, 5, 6, 7,10,  4, 5, 6,12, 7,  4, 5, 6,13, 7,
 4, 5, 6, 7,14,  4, 5, 6, 7,15,  4, 5, 6,10, 8,  4, 5, 6, 8,11,
 4, 5, 6, 8,12,  4, 5, 6,14, 8,  4, 5, 6,15, 8,  4, 5, 6,11,10,
 4, 5, 6,10,13,  4, 5, 6,12,11,  4, 5, 6,13,11,  4, 5, 6,11,14,
 4, 5, 6,11,15,  4, 5, 6,13,12,  4, 5, 6,14,13,  4, 5, 6,15,13,
 4, 5, 7, 8,10,  4, 5, 7,11, 8,  4, 5, 7, 8,14,  4, 5, 7,10,11,
 4, 5, 7,12,10,  4, 5, 7,13,10,  4, 5, 7,10,15,  4, 5, 7,11,12,
 4, 5, 7,11,13,  4, 5, 7,14,11,  4, 5, 7,15,11,  4, 5, 7,12,14,
 4, 5, 7,13,14,  4, 5, 7,14,15,  4, 5, 8,10,12,  4, 5, 8,15,10,
